,target,prediction,class_0_prob,class_1_prob,gender
27555,0,0,0.9960447737256681,0.003955226274331908,Male
4880,1,0,0.9697558748304581,0.030244125169541877,Male
40946,0,0,0.9964731128058251,0.0035268871941748843,Female
34582,0,0,0.7999359888077878,0.20006401119221215,Male
28394,0,0,0.9991212698690862,0.0008787301309137393,Female
15731,1,1,0.27303157372082565,0.7269684262791744,Male
44510,0,0,0.9531784009354375,0.046821599064562486,Female
37197,0,0,0.9831434101190533,0.01685658988094676,Male
39413,0,0,0.9408047406751515,0.05919525932484846,Female
39407,0,0,0.9805997312830612,0.019400268716938774,Male
25220,0,0,0.8691436666031698,0.13085633339683017,Male
47627,0,0,0.9449523171605555,0.0550476828394445,Male
27372,0,0,0.9937930836956508,0.006206916304349268,Female
38621,0,0,0.8272208823179397,0.17277911768206036,Male
23249,1,1,0.44469518102191663,0.5553048189780834,Male
27822,0,0,0.9734541590221597,0.026545840977840254,Female
26952,0,0,0.9365724617063972,0.06342753829360284,Male
6289,1,1,0.4538530112306399,0.5461469887693601,Male
674,1,0,0.5451701570357812,0.4548298429642188,Male
4339,1,1,0.25402873398420134,0.7459712660157987,Male
19557,1,1,0.165917827754559,0.834082172245441,Female
3826,0,0,0.9341746658588139,0.06582533414118602,Male
2883,1,0,0.7632708984872614,0.23672910151273865,Female
28652,1,1,0.11573731275607912,0.8842626872439209,Male
8608,0,0,0.9954080075127452,0.004591992487254855,Male
1514,1,1,0.19615500230637584,0.8038449976936242,Male
25086,0,0,0.971836115143071,0.028163884856928972,Female
31175,0,0,0.9873987296086677,0.012601270391332313,Male
2222,0,0,0.999171445539517,0.00082855446048302,Female
7940,0,0,0.9979111922770582,0.0020888077229418794,Female
20149,0,0,0.9728212037750513,0.027178796224948697,Male
19219,1,1,0.2135145829707984,0.7864854170292016,Male
42071,1,1,0.41584093419538093,0.5841590658046191,Male
7980,0,0,0.7283723251202371,0.2716276748797629,Male
30051,0,0,0.9813643658452417,0.01863563415475838,Female
33889,0,1,0.3011812968865494,0.6988187031134506,Male
42686,0,0,0.5053127188451825,0.4946872811548176,Male
4058,1,0,0.5206797569698803,0.47932024303011966,Male
5220,1,1,0.29353245953329776,0.7064675404667022,Male
22590,1,1,0.4706329965898449,0.5293670034101551,Female
16864,1,1,0.16959934160671608,0.8304006583932839,Male
20926,0,0,0.972802616510477,0.027197383489523014,Male
23467,1,1,1.7541523789077473e-14,0.9999999999999825,Male
11011,0,1,0.09586328412680978,0.9041367158731902,Male
46985,0,0,0.9965335070131309,0.0034664929868690373,Female
41666,0,0,0.945689335671732,0.054310664328267984,Male
6315,0,0,0.9593359989195882,0.040664001080411766,Female
35423,0,0,0.7303023498858832,0.2696976501141169,Male
4045,0,0,0.7260200222148534,0.2739799777851466,Male
8829,1,0,0.726620849775961,0.2733791502240391,Male
20036,0,1,0.2793070847520437,0.7206929152479563,Female
6039,0,0,0.9894775186331262,0.010522481366873853,Female
21003,0,0,0.540750238192133,0.459249761807867,Male
29667,0,0,0.7780042478807829,0.22199575211921713,Male
37550,0,0,0.9969512772835738,0.0030487227164262077,Female
9681,0,0,0.9612750905754572,0.0387249094245428,Male
39975,1,1,0.17199366127965643,0.8280063387203436,Male
10299,0,0,0.9583015656746985,0.04169843432530146,Female
37995,0,0,0.9949156638734682,0.005084336126531781,Female
41893,0,0,0.9842717995326298,0.015728200467370196,Female
48482,0,0,0.9903671962004181,0.009632803799581893,Male
16330,0,1,0.421888068170132,0.578111931829868,Male
39911,0,0,0.9866121992018466,0.013387800798153349,Male
36594,0,0,0.9872458420169757,0.012754157983024277,Female
8986,0,0,0.8216656345040204,0.17833436549597956,Male
3004,0,0,0.9742481665875559,0.02575183341244414,Female
20965,0,0,0.9797559264107497,0.020244073589250237,Male
7730,0,0,0.996546580674655,0.003453419325344994,Female
29852,1,1,0.10898833963889942,0.8910116603611006,Male
27380,0,0,0.764575021291097,0.23542497870890303,Male
11102,1,0,0.8098643008911469,0.19013569910885308,Male
677,0,0,0.7440216477068402,0.25597835229315985,Male
12098,0,0,0.9159279049788213,0.08407209502117872,Male
30479,0,0,0.9627970401111937,0.0372029598888063,Male
6698,0,1,0.3722509192306529,0.6277490807693471,Male
39849,0,0,0.9855037218001391,0.01449627819986091,Male
36418,0,0,0.9967323930112328,0.0032676069887671083,Female
35540,0,0,0.9742467410391001,0.025753258960899833,Male
31755,0,0,0.9902365857927756,0.009763414207224352,Male
22636,0,0,0.990898108401172,0.009101891598828024,Male
10397,0,0,0.6213496805293863,0.37865031947061367,Male
44052,0,0,0.9802477441238167,0.019752255876183365,Male
7454,0,0,0.9017886665421596,0.09821133345784043,Male
43548,1,1,0.3614914794564559,0.6385085205435441,Male
8602,0,0,0.9913547096549685,0.008645290345031439,Male
32251,0,0,0.7785545238315059,0.22144547616849403,Male
30751,0,0,0.925916450131336,0.07408354986866397,Male
1723,1,0,0.5522252606424538,0.4477747393575462,Male
13642,0,0,0.9637111901955473,0.03628880980445266,Male
3589,0,0,0.9939530525881659,0.006046947411834105,Female
19261,0,0,0.9855645298436426,0.014435470156357403,Male
39926,0,1,0.41986978621898774,0.5801302137810123,Male
32301,0,0,0.5962846869466653,0.40371531305333475,Male
30704,0,0,0.9759683426373958,0.024031657362604122,Male
40245,0,0,0.918684513451007,0.08131548654899305,Male
6972,0,0,0.8493459360722129,0.1506540639277871,Male
23452,1,0,0.6146974694276606,0.3853025305723395,Male
31561,1,1,0.10088565451606368,0.8991143454839363,Male
18175,0,0,0.7945950118043571,0.20540498819564293,Male
43923,0,0,0.6838661230693389,0.3161338769306611,Male
25740,0,0,0.9791339600874491,0.020866039912550875,Female
22790,0,0,0.8097221385839318,0.19027786141606814,Female
42725,0,0,0.915150423922643,0.08484957607735699,Male
17925,0,0,0.6512882407894273,0.34871175921057274,Male
45818,0,0,0.5533508870802677,0.4466491129197323,Male
3623,0,0,0.870629048178952,0.12937095182104794,Male
2350,0,0,0.8978448688754923,0.10215513112450769,Female
33552,0,1,0.22996638138086,0.77003361861914,Male
7537,0,0,0.9803107784291797,0.01968922157082029,Female
37315,0,0,0.8902201708530962,0.1097798291469038,Male
18496,0,0,0.7174651881113222,0.2825348118886778,Male
11674,1,1,0.3065403598002773,0.6934596401997227,Male
35332,0,0,0.9959269671281579,0.004073032871842084,Male
25310,0,0,0.9880088532694833,0.011991146730516739,Female
25562,0,0,0.9376463807391928,0.06235361926080723,Female
21474,0,0,0.9759093328708477,0.024090667129152272,Male
44148,0,0,0.9971709315984745,0.0028290684015254792,Male
6555,1,0,0.8760074713760718,0.12399252862392816,Male
37235,0,0,0.7271066704828265,0.2728933295171735,Male
11854,0,1,0.3776268581182145,0.6223731418817855,Male
34668,0,0,0.7566645661684859,0.24333543383151407,Male
44155,0,0,0.9822034247400242,0.017796575259975758,Male
18494,1,0,0.8569294260810195,0.1430705739189805,Male
31254,1,1,0.22468820884648777,0.7753117911535122,Male
20091,1,0,0.9891881001555543,0.010811899844445713,Male
22053,0,0,0.9866816276242255,0.013318372375774488,Female
31859,0,0,0.9715360834807576,0.02846391651924241,Male
28100,0,0,0.7302563681282173,0.2697436318717827,Male
29431,1,1,0.2328207811914288,0.7671792188085712,Male
7849,0,0,0.9939291295447177,0.006070870455282347,Female
46496,0,0,0.8539680652044503,0.1460319347955496,Female
32641,0,0,0.6440952245998224,0.35590477540017756,Male
37739,1,0,0.8391211483475857,0.1608788516524143,Female
11988,0,0,0.9406002549808886,0.059399745019111355,Female
44587,0,0,0.9954504133449722,0.004549586655027815,Female
2109,1,1,0.15021374487114136,0.8497862551288586,Male
13196,0,0,0.9804734242800418,0.019526575719958174,Female
41683,0,0,0.951651542737038,0.048348457262961976,Female
2054,0,0,0.9878704200796833,0.012129579920316672,Female
1057,0,0,0.9570022551629636,0.04299774483703646,Female
44995,0,0,0.9717144394663356,0.028285560533664326,Female
41228,0,0,0.9828223438863957,0.01717765611360438,Male
43857,0,0,0.9874380607887324,0.01256193921126754,Female
3806,1,1,0.217371539063406,0.782628460936594,Male
17912,0,0,0.7888759943769954,0.2111240056230046,Male
2075,0,0,0.9889319587363207,0.011068041263679327,Male
42980,1,1,0.40941922969134215,0.5905807703086579,Male
12421,0,0,0.7591771590902223,0.24082284090977765,Female
27359,0,0,0.9887282076822138,0.011271792317786201,Female
19371,0,0,0.9790380090601393,0.02096199093986068,Female
47897,0,0,0.9917298286379045,0.008270171362095501,Male
45483,0,0,0.7258663801620064,0.2741336198379936,Male
47249,0,0,0.7987580622521586,0.20124193774784133,Male
31678,0,0,0.9897030789508765,0.010296921049123494,Female
31204,1,1,0.30619942331011907,0.6938005766898809,Male
4562,0,0,0.9955245595785882,0.0044754404214118184,Female
2683,1,0,0.6767942435376705,0.3232057564623295,Male
37021,0,0,0.9825577746255311,0.017442225374468885,Female
42210,0,0,0.9839625636114242,0.01603743638857579,Female
2281,0,0,0.9987341219997887,0.0012658780002112778,Male
15555,1,0,0.8100739016630907,0.1899260983369093,Male
9841,0,0,0.9804854964151041,0.01951450358489597,Male
38849,0,0,0.9944608419373879,0.005539158062612109,Male
17802,0,0,0.9517616254759246,0.04823837452407544,Male
35404,0,0,0.9846528469757205,0.015347153024279423,Male
69,0,0,0.9947923289463104,0.005207671053689547,Male
2195,0,0,0.8202461830619527,0.1797538169380472,Male
41467,0,0,0.9896941526853944,0.01030584731460558,Female
11420,0,0,0.9972055811824144,0.002794418817585554,Female
9851,0,0,0.9990886871092846,0.0009113128907154592,Female
4003,0,0,0.9866702143685224,0.013329785631477544,Male
30234,1,1,0.32594815748170936,0.6740518425182906,Female
34559,0,0,0.5565481264060753,0.4434518735939247,Male
6662,0,0,0.9866963926905227,0.013303607309477333,Female
29561,0,0,0.7521568733754572,0.2478431266245428,Male
47853,0,0,0.9459216426458605,0.05407835735413949,Male
30288,0,0,0.9596364921635978,0.040363507836402204,Female
24062,1,0,0.598219551391844,0.4017804486081559,Female
43505,1,0,0.7087294729595586,0.29127052704044143,Female
5508,0,0,0.9989970639182147,0.0010029360817852334,Female
5511,0,0,0.98753347984472,0.012466520155280042,Female
28320,1,0,0.8877498532822676,0.11225014671773235,Male
13728,0,0,0.9569910289478201,0.043008971052179976,Female
14095,0,0,0.9831749577141004,0.016825042285899608,Male
31772,0,0,0.9996980650316375,0.00030193496836247003,Female
242,0,0,0.5780635544604026,0.4219364455395974,Male
11647,0,0,0.6709973808386985,0.32900261916130147,Male
16861,0,0,0.5809316320295341,0.41906836797046587,Male
30,0,0,0.9093701862472341,0.09062981375276594,Male
22905,1,1,0.20010067477661242,0.7998993252233876,Male
10955,0,0,0.8682338818268998,0.13176611817310027,Male
40004,0,0,0.9876006924076948,0.012399307592305238,Female
45512,0,0,0.973404516231449,0.026595483768551066,Male
47332,1,1,0.26883773253208443,0.7311622674679156,Male
16601,1,1,0.49177802202709,0.50822197797291,Male
12045,0,0,0.9809783740469455,0.019021625953054497,Male
11616,1,1,0.4177373714486897,0.5822626285513103,Male
29791,0,0,0.6786353473336126,0.32136465266638736,Male
47340,0,0,0.8427641945911775,0.15723580540882254,Male
13455,1,1,3.8191672047105385e-14,0.9999999999999618,Male
40621,0,0,0.9759318656170128,0.024068134382987126,Female
26822,1,0,0.6530557795710914,0.34694422042890855,Male
6911,1,1,0.29852661967423266,0.7014733803257673,Male
13825,0,0,0.9069894452560856,0.09301055474391434,Male
45987,0,1,0.3367334063589482,0.6632665936410518,Male
28139,1,0,0.6699640093082293,0.33003599069177075,Male
41953,0,0,0.9830723256911061,0.016927674308893827,Male
35849,0,0,0.9962327239586198,0.0037672760413801558,Female
19600,0,0,0.8837574856079651,0.11624251439203488,Female
3957,0,0,0.9571954858795189,0.042804514120481175,Female
22506,1,0,0.8930720639154727,0.10692793608452733,Male
44743,0,0,0.9911830852621628,0.008816914737837214,Male
11979,1,0,0.8168127192487785,0.18318728075122145,Male
21633,0,0,0.9570922676615963,0.042907732338403747,Female
24242,0,0,0.989907590476014,0.010092409523986084,Male
10125,0,0,0.784767475955038,0.215232524044962,Female
11770,0,0,0.973720674370563,0.02627932562943699,Female
8497,1,0,0.9378656715029531,0.06213432849704697,Female
9044,0,0,0.9527913539272744,0.04720864607272561,Male
6550,0,0,0.8709933253309101,0.12900667466908983,Male
36646,1,1,0.46426684934602525,0.5357331506539748,Male
4436,0,0,0.6078914313034713,0.3921085686965287,Male
13089,0,0,0.9884390646609307,0.011560935339069283,Male
39547,1,0,0.5041136473046194,0.4958863526953806,Male
43515,0,0,0.9989164492135134,0.0010835507864865323,Male
37613,0,0,0.9974622030366959,0.0025377969633040985,Female
27440,1,0,0.8057645736149672,0.1942354263850328,Male
42381,0,0,0.9779405735483454,0.02205942645165461,Female
9211,1,0,0.5230914188874143,0.4769085811125857,Female
41868,1,1,0.2035329037049287,0.7964670962950713,Male
2592,0,0,0.977111471999104,0.022888528000896045,Male
19331,0,0,0.9974861184372832,0.00251388156271678,Female
35671,1,1,0.2001744266058716,0.7998255733941284,Male
3950,0,0,0.9933602246720152,0.006639775327984819,Female
36008,1,1,0.2387960503870329,0.7612039496129671,Male
14019,0,0,0.7235500235501807,0.2764499764498193,Male
3790,0,0,0.7846364638828037,0.21536353611719627,Male
42909,0,0,0.9615684585772162,0.038431541422783794,Female
24212,0,0,0.8931009123912882,0.10689908760871179,Female
6874,0,0,0.9994638865648456,0.0005361134351543914,Male
46344,0,1,0.19515821143382606,0.8048417885661739,Male
2275,0,0,0.5969647060024874,0.4030352939975126,Male
16993,0,0,0.960604289995702,0.03939571000429796,Female
1882,1,0,0.6769837465255666,0.3230162534744334,Female
44575,0,0,0.7783214094161689,0.22167859058383108,Male
11648,0,0,0.9126559642621387,0.08734403573786134,Male
20294,0,0,0.9847295094503952,0.015270490549604816,Male
8363,1,1,0.001571648556886629,0.9984283514431134,Female
3286,0,0,0.9986808715335015,0.001319128466498562,Male
10812,0,0,0.9806492748948354,0.019350725105164595,Male
33074,0,0,0.9989416474538609,0.0010583525461390494,Female
7998,1,0,0.8893524315817373,0.11064756841826273,Female
45815,0,1,0.33019867049815355,0.6698013295018465,Male
14350,0,0,0.7186168442081737,0.2813831557918263,Male
13240,0,0,0.9996061873792418,0.0003938126207581736,Male
26054,0,0,0.9759875158276377,0.0240124841723623,Female
30026,0,0,0.9995275476462318,0.0004724523537682955,Female
24318,0,0,0.8824470005757824,0.11755299942421762,Male
41197,0,0,0.9090909451404632,0.09090905485953678,Female
29130,0,0,0.9995186934795962,0.0004813065204038206,Male
22134,0,0,0.9737346421225274,0.026265357877472646,Female
18730,0,0,0.8914841924905513,0.10851580750944863,Female
42370,0,0,0.985414324799889,0.014585675200110997,Female
47055,0,0,0.9970968858981434,0.0029031141018565857,Female
48791,0,0,0.915960634317936,0.08403936568206404,Male
29106,0,0,0.9958993917527615,0.004100608247238488,Female
13596,0,0,0.971930968950219,0.02806903104978101,Female
12727,0,0,0.9861098173806107,0.013890182619389383,Female
9899,0,0,0.9834135240883731,0.016586475911626854,Female
28882,0,0,0.9895117796948076,0.010488220305192354,Male
1009,0,0,0.6709028233127776,0.32909717668722244,Male
9390,0,0,0.9070052904103312,0.0929947095896688,Male
25998,0,0,0.9488814354217999,0.05111856457820006,Male
13461,0,0,0.9967641388939088,0.0032358611060911424,Female
26518,0,0,0.9698427716848242,0.030157228315175776,Female
35511,0,0,0.8271542684342057,0.17284573156579427,Female
10017,0,1,0.2080637840964793,0.7919362159035207,Male
18303,0,0,0.665768619193871,0.3342313808061291,Male
2383,0,0,0.9968916010461465,0.0031083989538534572,Female
12737,1,0,0.6967275704980191,0.3032724295019808,Male
25895,0,0,0.8043512074756314,0.1956487925243686,Male
21132,1,0,0.6057524355381029,0.3942475644618971,Male
39789,1,0,0.6128223190621469,0.38717768093785304,Male
46478,1,0,0.6048437175053964,0.39515628249460355,Male
15134,0,0,0.993561070114175,0.006438929885824916,Female
39396,0,0,0.511938109157309,0.4880618908426911,Male
2266,0,0,0.9974286042986504,0.0025713957013495953,Male
32354,0,0,0.7717466845331418,0.2282533154668582,Female
5777,0,1,0.4667808617368632,0.5332191382631368,Male
7323,0,0,0.8619689564059603,0.13803104359403973,Male
18362,0,0,0.9937318035941158,0.006268196405884213,Male
11288,0,0,0.9934493048950077,0.0065506951049923,Male
11968,0,0,0.9821375796157878,0.017862420384212194,Female
14966,0,0,0.9887201097008288,0.011279890299171228,Male
36305,0,0,0.7834183416272269,0.21658165837277307,Male
6048,0,0,0.9823964512865144,0.017603548713485528,Female
9285,0,0,0.8747654409799206,0.12523455902007943,Male
1350,1,0,0.9181588632561521,0.08184113674384784,Male
23968,1,1,0.2048668744037443,0.7951331255962557,Female
46897,0,1,0.39713321855575323,0.6028667814442468,Male
25222,1,1,0.14298656383403052,0.8570134361659695,Male
19711,0,0,0.9868733282192846,0.013126671780715414,Male
33918,0,0,0.5346592606977372,0.4653407393022628,Male
28596,1,0,0.5179355623707773,0.48206443762922263,Male
23297,0,0,0.9611190492471544,0.03888095075284558,Male
3474,0,0,0.8913611996435188,0.1086388003564812,Female
2312,1,1,0.44041168857438806,0.5595883114256119,Female
42503,0,0,0.6123864216316939,0.3876135783683061,Female
17486,0,0,0.9978698011157483,0.00213019888425171,Male
21835,0,1,0.1227260577614625,0.8772739422385375,Male
17582,0,0,0.920156425346881,0.07984357465311895,Male
46646,0,0,0.9958754924668692,0.004124507533130715,Female
29588,0,0,0.9940169611474418,0.005983038852558202,Female
30406,0,0,0.9965023746251737,0.003497625374826354,Female
33831,1,0,0.8805833081721843,0.11941669182781563,Male
46089,0,0,0.9874398349559306,0.012560165044069371,Male
41511,1,0,0.5252409547378992,0.4747590452621008,Male
21590,1,1,0.12371894224797009,0.8762810577520299,Male
649,1,0,0.5205769157483378,0.4794230842516623,Male
32810,0,0,0.843713064706151,0.15628693529384896,Male
40913,0,0,0.9793830373211226,0.02061696267887735,Female
25736,0,0,0.9654128226546269,0.03458717734537308,Female
8966,1,1,0.19504938666981653,0.8049506133301835,Male
14957,0,0,0.9952919541186334,0.004708045881366673,Male
10780,0,0,0.9706114366477473,0.029388563352252678,Female
37009,0,1,0.33197334843941595,0.668026651560584,Male
35172,0,0,0.9957705576624445,0.00422944233755547,Female
8240,0,0,0.9445492134690354,0.05545078653096461,Male
33392,0,0,0.9778144564270627,0.022185543572937342,Male
36438,0,0,0.9875956367785259,0.01240436322147406,Male
34952,0,1,0.2158006988028074,0.7841993011971926,Male
29002,1,1,0.3132652461494376,0.6867347538505624,Male
27905,0,0,0.9502403245512638,0.04975967544873617,Male
35039,0,0,0.8681826584351083,0.13181734156489167,Male
43565,0,0,0.7830174404869883,0.21698255951301165,Male
35802,0,0,0.92250967894626,0.07749032105374003,Male
27016,1,1,0.19653976607174994,0.8034602339282501,Male
39032,0,0,0.7537188820603187,0.24628111793968133,Female
48592,0,0,0.9961636668652056,0.0038363331347944056,Female
39039,1,1,0.45646701271850687,0.5435329872814931,Male
27179,0,0,0.9981328103544123,0.0018671896455876933,Female
33090,1,1,0.006424452027855243,0.9935755479721448,Male
32431,0,0,0.9932870145587132,0.006712985441286889,Female
37734,0,0,0.9869402474734036,0.013059752526596394,Male
17134,1,0,0.7560573476307235,0.2439426523692765,Female
12272,0,0,0.5338444186994067,0.46615558130059337,Female
39320,0,0,0.6416714173157897,0.3583285826842103,Male
31073,0,0,0.9995987658978517,0.00040123410214828727,Female
764,1,0,0.7758776565137657,0.22412234348623433,Male
9129,1,0,0.528158971198133,0.47184102880186696,Male
3847,1,0,0.6056068868405438,0.39439311315945624,Female
27335,0,0,0.7081280992714861,0.2918719007285139,Male
24792,0,0,0.6622049688426566,0.33779503115734344,Male
26405,1,1,0.0010585005809057302,0.9989414994190943,Male
48539,0,0,0.882232051277162,0.11776794872283797,Male
5873,0,0,0.8856673287887687,0.11433267121123128,Male
42426,0,0,0.5871010895791188,0.4128989104208812,Male
21842,0,0,0.6262999171487722,0.37370008285122774,Male
9948,0,0,0.969184701868177,0.0308152981318231,Male
48691,0,0,0.6218691342855928,0.37813086571440724,Male
15505,0,0,0.9360429715103658,0.06395702848963422,Male
34967,0,0,0.9984840792919332,0.0015159207080668456,Female
29070,0,0,0.9504435134992296,0.04955648650077033,Female
42814,1,0,0.580392958765013,0.419607041234987,Male
17928,0,0,0.8706825338278168,0.12931746617218318,Female
27198,0,0,0.9898155501607874,0.010184449839212588,Female
29686,0,0,0.9725183139541684,0.027481686045831552,Female
13558,1,1,0.06108740958017378,0.9389125904198262,Male
33930,0,0,0.7861739047507594,0.21382609524924062,Male
8925,0,0,0.8967093883333301,0.10329061166666992,Male
43558,1,1,0.09236583781219854,0.9076341621878015,Female
41070,0,0,0.9779288703560519,0.0220711296439481,Male
33034,1,0,0.7315857093622911,0.2684142906377089,Male
13524,0,0,0.9902111183573487,0.00978888164265133,Female
4443,1,0,0.6890109381699869,0.3109890618300131,Male
28005,0,0,0.9114137951385218,0.0885862048614782,Female
25262,0,0,0.5690508448266314,0.4309491551733686,Male
47292,0,0,0.9942516802007367,0.005748319799263282,Male
35411,0,0,0.9444154807431924,0.05558451925680758,Male
34556,0,1,0.35549488105405824,0.6445051189459418,Male
34684,0,0,0.9531075499833978,0.046892450016602215,Female
20610,1,1,0.07866299367717422,0.9213370063228258,Female
11239,0,0,0.985244835155803,0.014755164844197003,Male
46489,1,0,0.784895192503361,0.21510480749663893,Male
11878,1,0,0.5962895208808879,0.40371047911911206,Male
165,0,0,0.9899518337119247,0.010048166288075207,Female
11515,0,0,0.846904664266902,0.15309533573309794,Male
48169,0,0,0.947273915217512,0.05272608478248799,Male
35681,0,0,0.9851426922321269,0.014857307767873048,Female
16581,0,0,0.9807990288962147,0.019200971103785266,Male
25031,0,0,0.9975705146298741,0.002429485370125845,Female
28476,0,0,0.982338708637452,0.017661291362548032,Female
38938,0,0,0.8607500904329146,0.13924990956708533,Male
20265,0,0,0.9959627641318924,0.00403723586810751,Female
45118,0,0,0.679272618623193,0.32072738137680706,Female
35419,0,0,0.7385615546749607,0.2614384453250394,Male
12570,0,0,0.9987794847732172,0.0012205152267827405,Female
37738,0,0,0.9980962342612385,0.0019037657387615317,Male
12471,0,0,0.7729931091785469,0.22700689082145312,Male
23613,1,1,0.30371903606813855,0.6962809639318615,Male
39217,0,0,0.9991282469284676,0.0008717530715323819,Female
20767,0,0,0.65303056115971,0.3469694388402899,Male
16707,0,1,0.34506026245071286,0.6549397375492871,Male
32425,0,0,0.9835606258638587,0.016439374136141233,Female
41766,1,1,0.038429094557352106,0.9615709054426479,Female
39950,0,0,0.9912380196533782,0.00876198034662174,Male
15747,0,0,0.9510250951596895,0.04897490484031057,Male
40117,0,0,0.99569876275514,0.004301237244860012,Female
28674,0,0,0.7192727413415407,0.2807272586584592,Male
20513,1,1,0.06607801242027367,0.9339219875797263,Male
17717,1,0,0.7506993648107376,0.24930063518926235,Female
11786,0,0,0.9953325116430601,0.004667488356939911,Male
7154,0,0,0.9583339057185288,0.04166609428147121,Male
16135,0,0,0.9978873972154416,0.002112602784558402,Female
17416,0,0,0.9627613142607423,0.03723868573925768,Female
46929,1,1,0.026864601237193586,0.9731353987628064,Male
37810,0,0,0.9703195151893027,0.02968048481069726,Female
1944,0,0,0.9989020988335424,0.0010979011664575995,Female
32965,0,0,0.6633248439286622,0.3366751560713378,Male
31666,0,0,0.9863324951681977,0.013667504831802308,Female
6459,0,0,0.9904786567745828,0.009521343225417214,Male
4445,1,1,0.16704333865056586,0.8329566613494341,Male
34067,1,0,0.5460910425555516,0.45390895744444837,Male
45117,0,0,0.9957391578840095,0.00426084211599049,Male
8116,0,0,0.9232891294719237,0.07671087052807629,Male
13287,1,1,0.31983126491308744,0.6801687350869126,Male
43927,0,0,0.9911561024466522,0.008843897553347815,Male
38853,0,0,0.6518654207737822,0.3481345792262179,Male
11376,0,0,0.5855818306155102,0.41441816938448983,Male
16811,1,1,0.29145201285679234,0.7085479871432077,Female
32516,0,0,0.9830931765851111,0.01690682341488892,Female
31180,1,0,0.7597066277447238,0.2402933722552762,Male
37985,0,0,0.9829269236097942,0.017073076390205815,Male
31724,0,0,0.9830039673852696,0.01699603261473039,Female
23810,0,0,0.7773617664390068,0.22263823356099322,Male
10840,0,0,0.9962376735300048,0.0037623264699951768,Female
31525,0,0,0.9973327220753617,0.0026672779246383043,Female
403,0,0,0.8954232532290816,0.10457674677091844,Female
46234,0,0,0.5809232744973758,0.41907672550262415,Male
42868,0,0,0.956727660997858,0.04327233900214199,Female
22798,0,0,0.9972993675637025,0.002700632436297466,Female
30432,1,0,0.8163694154980189,0.1836305845019811,Male
11404,1,1,0.14066068970435586,0.8593393102956441,Male
6813,0,0,0.9937816790691584,0.006218320930841611,Male
32061,0,1,0.10690830892043313,0.8930916910795669,Male
45782,0,0,0.9653948412669099,0.03460515873309011,Female
1347,0,0,0.9993763036736829,0.0006236963263171193,Female
2619,0,0,0.829251852866604,0.17074814713339598,Male
158,0,0,0.9324709313991574,0.0675290686008426,Male
27310,0,0,0.8000237956823675,0.19997620431763258,Male
9448,0,0,0.9708069507080459,0.029193049291954144,Female
8403,0,0,0.9731383450343561,0.026861654965643834,Female
46503,0,0,0.7965319701315604,0.2034680298684396,Male
40132,0,0,0.9276749210363492,0.0723250789636508,Male
13842,0,0,0.946263932996751,0.05373606700324896,Female
12648,0,0,0.9764757761197811,0.02352422388021892,Male
14880,0,0,0.997807108481739,0.0021928915182609764,Female
27145,0,0,0.9791482062824092,0.020851793717590775,Male
33808,0,0,0.9742895272657688,0.025710472734231164,Male
17222,0,0,0.7244261979524067,0.2755738020475933,Male
43324,0,0,0.8916951651457787,0.10830483485422122,Female
18124,0,0,0.9985340813176139,0.001465918682386133,Female
36161,0,0,0.8214299721571219,0.17857002784287818,Male
32549,0,0,0.9907808630025987,0.009219136997401255,Female
25014,0,0,0.5509758178068449,0.44902418219315504,Female
36804,0,0,0.983566574669792,0.01643342533020795,Female
16801,0,0,0.5551786945046828,0.44482130549531723,Male
45353,0,0,0.9967641388939088,0.0032358611060911424,Female
26360,0,0,0.9059312062690038,0.09406879373099623,Male
28536,1,1,0.38295805292562646,0.6170419470743735,Male
44949,0,0,0.9875955807741535,0.012404419225846501,Female
35334,0,0,0.9981466346302935,0.0018533653697064784,Male
1632,1,0,0.6429034182647406,0.3570965817352594,Male
1176,0,0,0.9949848474425791,0.005015152557420886,Female
44423,0,0,0.879293889532969,0.12070611046703093,Female
38335,0,0,0.8546541797995364,0.14534582020046363,Male
17,0,0,0.9826185366451375,0.017381463354862438,Male
16286,0,0,0.6603194463266446,0.3396805536733553,Male
14896,0,0,0.9979055686571922,0.002094431342807797,Male
11884,1,0,0.94769719799467,0.05230280200532996,Male
15459,0,0,0.9614071549321173,0.03859284506788279,Male
35412,1,1,0.37611242304848924,0.6238875769515108,Male
13576,0,0,0.9750465888213866,0.024953411178613327,Male
46612,0,0,0.70291078078293,0.29708921921707004,Female
8277,0,0,0.9908683907077018,0.009131609292298162,Female
44553,0,1,0.35414430913014705,0.645855690869853,Male
31400,0,0,0.5257898480422015,0.4742101519577985,Male
35569,0,0,0.708840383858721,0.2911596161412791,Male
12506,1,0,0.9477707886857641,0.052229211314235864,Female
19735,0,0,0.9547395250219463,0.04526047497805376,Male
7301,0,0,0.8147933276303023,0.18520667236969765,Female
34197,0,0,0.9823459350022045,0.017654064997795517,Female
2602,0,0,0.9533636723624621,0.04663632763753793,Female
42796,1,1,0.13097963135154578,0.8690203686484542,Male
34995,0,1,0.45292997176687044,0.5470700282331296,Male
32552,0,0,0.532870267294218,0.46712973270578195,Male
28648,0,0,0.9132220053411169,0.08677799465888311,Female
33874,0,0,0.8933563169299763,0.10664368307002368,Male
32866,0,0,0.9081213485660702,0.09187865143392979,Male
3067,0,0,0.924298879417312,0.07570112058268799,Female
